2013-November-29_7_12, hijrah  is the arabic word for emigration  it means  ultimately  to separate or abandon  in religious terminology it means to move from a non muslim place of abode to a place where there is a presence of islam
2013-November-29_7_13,whoever settles amongst the disbelievers  celebrates their feasts and joins in their revelry and dies in their midst will likewise be raised to stand with them on the day of resurrection
2013-November-29_7_14,whoever remains in the land of the enemy  will be treated like the disbelievers  so long as he was able to join the muslims but did not do it  if one of the disbelievers accepts islam  but still remains with the disbelievers  even though he was able to go to join the muslims  he is to be treated like them  neither his blood nor his property will be protected
2013-November-29_7_15,the prophet  peace be upon him  said   i am not responsible for any muslim who stays among polytheists  they asked   why  apostle of allah  he said   their fires should not be visible to one another    and he  peace be upon him  said   who joins the polytheists and lives with them then he is like them  and he  peace be upon him  said   migration will not end until repentance ends  and repentance will not end until the sun rises in the west
2013-November-29_7_6,once a mujahid was asked   why do you hurry for martyrdom  whereas you have not yet done much for islam   and he replied   what did my brothers give for islam  who were killed before me  our souls are the most valuable things that we can give
2013-November-29_7_7,so brothers and sisters  you need to realise your potential and ask yourself this question   will i be a recipient of the great rewards from allaah granted to those who will revive islaam  or will i be a mere spectator passively watching while my brothers around me are booking for themselves the highest stations in jannah   because the ones who will revive islaam again and will sacrifice their lives and their wealth their time and their belongings for allaah `z wjl will be given a lot of rewards from allaah `z wjl so brothers and sisters  you need to realise your potential and ask yourself this question   will i be a recipient of the great rewards from allaah granted to those who will revive islaam  or will i be a mere spectator passively watching while my brothers around me are booking for themselves the highest stations in jannah   because the ones who will revive islaam again and will sacrifice their lives and their wealth their time and their belongings for allaah `z wjl will be given a lot of rewards from allaah `z wjl
2013-November-29_7_8,do you think that you will enter paradise without undergoing any trial  whereas allah has not yet tried you to see who among you are ready to lay down their lives in his way and who will show fortitude for his sake
2013-November-29_7_9, afidatayishah  subhaan allah the ansaar of shaam that i have come across remind me of the ansaar of madinah during the time of the prophet  saw allahu  alaihi wassalam   these people do everything for the sake of allah and wallahi with a smile on their faces no matter how good or bad they are treated and    subhaan allah the ansaar of shaam that i have come across remind me of the ansaar of madinah during the time of the prophet  saw allahu  alaihi wassalam   these people do everything for the sake of allah and wallahi with a smile on their faces no matter how good or bad they are treated and
2013-November-29_8_1,the state of a place reflects the state of a person  it is possible to be sometimes a muslim and at other times a disbeliever  sometimes sincere and at other times hypocritical  sometimes good and pious and at other times rotten and corrupt  thus  a person becomes like the place of his abode  the migration of a person from a land of disbelief and profanity to one of faith and probity is an expression of repentance and of his turning away from disobedience and perversion to belief and obedience  this is so until the day of resurrection
2013-November-30_7_5,wallahi i fear riyaah  i m scared if i talk about shaam it will affect my ikhlas and let a disease enter my heart  i know i ve promised one long detailed post on shaam and hijrah  in shaa allah i will post it very soon  sabr  sisters  i hardly reply to tumblr mail so contact me on kik instead    axa  but forgive me  you will most probably get slow replies due to electricity going off constantly and poor net  as salamu alaykum wa rahmatullahi wa barakatuhu
2013-October-25_17_15,it has been narrated on the authority of anas b  malik who said  on the day of ubud some of the people  being defeated  left the holy prophet  may peace he upon him   but abu talha stood before him covering him with a shield  abu talha was a powerful archer who broke two or three bows that day  when a man would pass by carrying a quiver containing arrows  he would say  spare them for abu talha  whenever the holy prophet  way peace be upon him  raised his head to look at the people  abd talba would say  prophet of allah  may my father and my mother be thy ransom  do not raise your head lest you be struck by an arrow shot by the enemy  my neck is before your neck  the narrator said  i saw a isha bint abu bakr and umm sulaim  both of them had tucked up their garments  so i could me the anklets on their feet  they were carrying water skins on their backs and would pour water into the mouths of the people  they would then go back  to the well   would fill them again and would return to pour water into the mouths of the soldiers   on this day   abu talha s sword dropped down from his hands twice or thrice because of drowsiness
2013-October-26_17_10,    and i often find that people supplicate with certain prayers and have their prayers answered  and they couple their supplication with their neediness and turning towards allah  or a good deed they carried out that caused allah to respond to this supplication out of gratitude for this good deed  or they happened to supplicate at a time in which it is more likely to be accepted  etc  so  his supplication was answered because of this  one might think that the secret was in the specific wording of his supplication  and might therefore approach it simply from this angle while ignoring all of these other things that were coupled with it by the person supplicating  this is like someone who uses beneficial medicine at its proper time and in the proper manner and it benefits him as a result  and someone else thinks that simply using this medicine regardless of these other factors will bring about the same benefit  this person is wrong  and this is where many people fall into error  an example of this is when a needy person supplicates near a grave  so  the ignorant one thinks that the secret of his supplication being answered lies in this grave  and he doesn t know that the real secret is in his neediness and full dependence on allah  so  if this happens in a house from the houses of allah  this would be better and more beloved to allah  and supplications and prayers of refuge are like weapons  and a weapon is only as effective as the one using it  not just based on how sharp it is  so  as perfect and flawless a weapon is  as strong as the arm is that is using it  as much as there is nothing to nullify its effectiveness   the more damaging it will be against the enemy  and whenever one of these three elements is absent  the effect will be held back  so  if the supplication itself is not good  or the one supplicating does not have both his heart and tongue present when making it  or there is some element present to prevent it from being answered  it will have no effect       ad da  wad dawa    p
2013-October-26_17_11,ibn kathir commented on the verse    and allah has set forth an example for those who believe  the wife of fir awn  when she said   my lord  build for me a home with you in paradise  and save me from fir awn and his work  and save me from the wrong doers      at tahrim       qatadah said   fir awn was the most tyrannical and disbelieving person on earth  and by allah  his disbelief did not affect his wife when she decided to obey her lord    fir awn was the most tyrannical and disbelieving person on earth  and by allah  his disbelief did not affect his wife when she decided to obey her lord   abu  uthman an nahdi reported that sulayman said   fir awn s wife was tortured in the heat of the sun  when her torturers would take a break and walk away  the angels would shade her with their wings  and she would see her home in paradise    fir awn s wife was tortured in the heat of the sun  when her torturers would take a break and walk away  the angels would shade her with their wings  and she would see her home in paradise   al qasim bin abi bazzah said   fir awn s wife asked who won  and it was said to her   musa and harun won   so  she would say   i believe in the lord of musa and harun   fir awn said to those around him   look for the largest rock you can find  if she sticks to what she said  throw it on her  if she retracts what she said  she will remain my wife   when they came to her  she looked towards the sky and saw her home in paradise  so  she stuck to what she said and her soul was taken  and the rock was thrown on her lifeless body after her soul had been taken    fir awn s wife asked who won  and it was said to her   musa and harun won   so  she would say   i believe in the lord of musa and harun   fir awn said to those around him   look for the largest rock you can find  if she sticks to what she said  throw it on her  if she retracts what she said  she will remain my wife   when they came to her  she looked towards the sky and saw her home in paradise  so  she stuck to what she said and her soul was taken  and the rock was thrown on her lifeless body after her soul had been taken   the scholars say regarding her statement   my lord  build for me a home with you in paradise  that she chose her neighbor  allah  before mentioning where she wanted to live  a home in paradise
2013-October-26_17_12,in  mashari  al ashwaq           ibn an nahhas related from abu bakr bin al  arabi   some of the rulers had made a pact with the disbelievers that they would not hold any prisoners  so  a muslim man one day travelled near their lands and passed by a locked house  he could hear a woman calling from inside the house   i am a prisoner  tell your companions about me    some of the rulers had made a pact with the disbelievers that they would not hold any prisoners  so  a muslim man one day travelled near their lands and passed by a locked house  he could hear a woman calling from inside the house   i am a prisoner  tell your companions about me   when he went back and told the people about this woman  the ruler did not even let him finish the story  he immediately got up and walked on foot to the frontlines until he freed this woman and conquered the area where she had been held captive
2013-October-26_17_13,a true scholar today can be found either in prison  or in the front lines supporting their brothers
2013-October-26_17_14, aabo fadhi majiree jihaadka iska xaadiri   father there is no more sitting back  come and join the jihad   aabo fadhi majiree jihaadka iska xaadiri   father there is no more sitting back  come and join the jihad
2013-October-26_17_4,ibn rajab said in  lata if al ma arif   p        taking care of the poor in the winter and protecting them from the cold is a great deed  winter has come  and i have no money   and such a thing can only happen to a muslim  the people have put on their coats   and it is as if i am in makkah only wearing ihram    winter has come  and i have no money   and such a thing can only happen to a muslim  the people have put on their coats   and it is as if i am in makkah only wearing ihram    so  mis ar took off his coat and put it on the man   i will not wear these or be warmed by them until you return and tell me that they are clothed and fed    i will not wear these or be warmed by them until you return and tell me that they are clothed and fed   so  the man went and came back and confirmed to the leader while he was shivering in the cold that they had taken the clothes and had eaten  he then put his outer clothes back on   whoever feeds a hungry believer will be fed by allah on the day of judgement from the fruits of paradise  and whoever quenches his thirst will have his thirst quenched from the sealed nectar  and whoever clothes him will be clothed from the green silk of paradise    whoever feeds a hungry believer will be fed by allah on the day of judgement from the fruits of paradise  and whoever quenches his thirst will have his thirst quenched from the sealed nectar  and whoever clothes him will be clothed from the green silk of paradise    the people will be gathered on the day of ressurection as naked  hungry  and thirsty as they ever were  so  whoever clothed someone will be clothed by allah  whoever fed someone will be fed by allah  and whoever quenched someone s thirst will have his thirst quenched by allah  and whoever relieved others will be given relief by allah    the people will be gathered on the day of ressurection as naked  hungry  and thirsty as they ever were  so  whoever clothed someone will be clothed by allah  whoever fed someone will be fed by allah  and whoever quenched someone s thirst will have his thirst quenched by allah  and whoever relieved others will be given relief by allah
2013-October-26_17_5,it is reported in  as silsilah as sahihah         that the prophet said   hell complained to its lord  saying   parts of me have consumed the other parts   so  he allowed it two breaths of exhalation  one in winter and one in summer  as for its breath in winter  that is the bitter cold  and its breath in the summer is the extreme heat    hell complained to its lord  saying   parts of me have consumed the other parts   so  he allowed it two breaths of exhalation  one in winter and one in summer  as for its breath in winter  that is the bitter cold  and its breath in the summer is the extreme heat   ibn rajab said in  lata if al ma arif   p         and from the virtues of winter is that it reminds one of the extreme cold of hell and pushes one to seek refuge from it    zubayd al yami woke up one night to pray  so  he walked towards the bowl of water that he would wash up from and put his hand it to find the water so cold that it was almost frozen  this reminded him of the extreme cold in hell  and he did not remove his hand from the bowl until he later awoke and his servant came to find him like this  his servant said   what are you doing  sir  why didn t you pray at night as you usually do  why are you sitting here like this   he replied   i put my hand in this bowl and touched the cold water  and was reminded of the extreme cold of hell  by allah  i did not feel the severity of its coolness until you came just now  so  go and don t tell anyone about this until i die   and nobody knew of this incident until he had died  may allah have mercy on him  and it is mentioned in the authentic hadith   hell complained to its lord  saying   parts of me have consumed the other parts   so  he allowed it two breaths of exhalation  one in winter and one in summer  as for its breath in winter  that is the bitter cold  and its breath in the summer is the extreme heat      how often does winter come then summer   and spring goes and autumn comes  and we go from hot to cold   and the sword of destruction is raised over your head  o you who is insignificant in this world   till when will procrastination deceive you  you who seeks what is temporary  till when   will your heart be busy with what is temporary  strange is the one who humiliates himself for this world   while a piece of bread would suffice him for each day        how often does winter come then summer   and spring goes and autumn comes  and we go from hot to cold   and the sword of destruction is raised over your head  o you who is insignificant in this world   till when will procrastination deceive you  you who seeks what is temporary  till when   will your heart be busy with what is temporary  strange is the one who humiliates himself for this world   while a piece of bread would suffice him for each day
2013-October-26_17_6,it was reported by ahmad         with a chain authenticated by al albani in  as silsilah as sahihah         that the prophet said   fasting in the winter is the easy prize   ibn rajab commented on this in  lata if al ma arif   p         and the meaning of it being an easy prize is that it is a prize obtained without any battle or effort or hardship  so  the owner of this prize has been given it as a favor without any effort on his part    and the meaning of it being an easy prize is that it is a prize obtained without any battle or effort or hardship  so  the owner of this prize has been given it as a favor without any effort on his part
2013-October-26_17_7, winter is the best season for the believer because   allah strengthens his practice in it by making worship easy for him  this is because in winter  the believer can fast during the day with ease without suffering from hunger and thirst  the days are short and cold  and he therefore doesn t feel the hardship of fasting    as for praying at night in the winter due to its long nights  one can have his share of sleep and then get up to pray afterwards and recite all that he usually recites of the qur an while he has had enough sleep  so  he can combine between the sleep that he needs and the usual amount of recitation of the qur an that he completes in a day  so  he fulfills the interests of both his religion and the comfort of his body    and it was narrated that ibn mas ud said   welcome to winter  blessings descend in it  its nights are long to pray in  and its days are short to fast in    welcome to winter  blessings descend in it  its nights are long to pray in  and its days are short to fast in   it is also narrated from him and al hasan   winter is a wonderful time for the believer  its nights are long to pray in  and its days are short to fast in    winter is a wonderful time for the believer  its nights are long to pray in  and its days are short to fast in   when it was winter time   ubayd bin  umayr would say   o people of the qur an  your nights are now long for you to recite in  so  recite  your days are now short for you to fast in  so  fast  night prayer in the winter equals fasting during the day in the summer    o people of the qur an  your nights are now long for you to recite in  so  recite  your days are now short for you to fast in  so  fast  night prayer in the winter equals fasting during the day in the summer   this is why mu adh wept on his deathbed and said   i weep because i will miss the thirst i felt when i fasted  praying at night during the winter  and sitting knee to knee with the scholars during the gatherings of knowledge     i weep because i will miss the thirst i felt when i fasted  praying at night during the winter  and sitting knee to knee with the scholars during the gatherings of knowledge       lata if al ma arif   p
2013-October-26_17_8,the people will be gathered on the day of ressurection as naked  hungry  and thirsty as they ever were  so  whoever clothed someone will be clothed by allah  whoever fed someone will be fed by allah  and whoever quenched someone s thirst will have his thirst quenched by allah  and whoever relieved others will be given relief by allah
2013-October-26_17_9,ahmad reported in  az zuhd   p       with an authentic chain that  umar bin al khattab said   winter is the prize of the worshippers
2013-October-27_16_1,this worldly life is an illness  and the sultan is an illness  and the scholar is a doctor  so if you see the doctor dragging the illness towards himself  then beware of him
2013-October-27_16_10,i m getting so so halal jealous hearing of all those who ve recently made hijrah to bilaad ash shaam feesabeelilah     may allah keep them steadfast
2013-October-27_16_11,knowledge is one of the pleasures of the dunya  however  when one acts upon it  it becomes for the afterlife
2013-October-27_16_12,the situation of the munafiqeen is far worse than the situation of the non believers in the hell fire  this is because with the munafiqeen not only is there disbelief but there is also deception  lying and other bad qualities  the hypocrites are closer to the truth because they are exposed to it always but they re pretending that they are following the truth  the situation of the munafiqeen is far worse than the situation of the non believers in the hell fire  this is because with the munafiqeen not only is there disbelief but there is also deception  lying and other bad qualities  the hypocrites are closer to the truth because they are exposed to it always but they re pretending that they are following the truth
2013-October-27_16_13,may allah make us amongst those who help to raise the al  iqaaba  the black flag    not amongst those who stayed back home criticising
2013-October-27_16_14,gharibafisabilillah   the owner of tanks  helicopters  jet fighters and not to forget nuclear weapons labels the barefooted taliban who doesn t even have enough money to fill the magazine of his kalashnikov as a terrorist  strange     abu ibraheem al almani  hafidhullah   the owner of tanks  helicopters  jet fighters and not to forget nuclear weapons labels the barefooted taliban who doesn t even have enough money to fill the magazine of his kalashnikov as a terrorist  strange     abu ibraheem al almani  hafidhullah
2013-October-27_16_15, oh turner of the hearts  keep our hearts firm on your religion
2013-October-27_16_2,the reality of truthfulness  and honestly  is to be truthful in instances when nothing can save you except lying
2013-October-27_16_3,abumusaa  waman yatawqi llawha yaj`al lawhu makhrajan    and whosoever fears allah and keeps his duty to him  he will make a way for him to get out  from every difficulty     wayarzuqhu min haythu la yahtasibu waman yatawakawl `ala  llawhi fahuwa hasbuhu inaw llawha baligu  amrihi qad    waman yatawqi llawha yaj`al lawhu makhrajan    and whosoever fears allah and keeps his duty to him  he will make a way for him to get out  from every difficulty     wayarzuqhu min haythu la yahtasibu waman yatawakawl `ala  llawhi fahuwa hasbuhu inaw llawha baligu  amrihi qad
2013-October-27_16_4,abdullah  the son of imam ahmad  said  when abu zur ah came  he stayed at my father s  home   and he used to study a lot with him  i heard my father one day say  i have not prayed today except the obligatory  prayers   i preferred studying with abu zur ah over my nawaafil  supererogatory optional prayers  when abu zur ah came  he stayed at my father s  home   and he used to study a lot with him  i heard my father one day say  i have not prayed today except the obligatory  prayers   i preferred studying with abu zur ah over my nawaafil  supererogatory optional prayers   al aadab ash shari ah
2013-October-27_16_5,the scholars of evil sit at the doors of al jannah  paradise  calling the people to it with their speech  but calling to the fire with their actions  every time they speak their words to the people they rush forward whilst their actions suggest not to listen to them   for if what they had been calling to was true  they would have been the first to respond  thus they are seemingly guides  but are in fact highway robbers
2013-October-27_16_6,the scholars used to flee from the ruler whilst he sought after them  and today they come to the doors of ruler  whilst the ruler flees from them
2013-October-27_16_7,the person who uses the lack of knowledge of the rules of jihaad as evidence not to fight must know that the rules of jihaad are simple and available for the one who purifies his intention towards allah  so he has to make the intention of struggling in the cause of allah  then the rules of jihaad could easily be learned in a very short time  because they do not require too much research and study  then if a person wants to increase his knowledge further than that  he could do so  because there are no restrictions on knowledge  which is available for everybody  but to delay jihaad because of seeking knowledge is an evidence of the one who has no evidence
2013-October-27_16_8,why is it that we know the smallest sunnah and recommended deeds  for example seeking knowledge  and call for them  yet we abandon an obligation that was glorified by the messenger of allaah   jihad feesabeelilah  besides  he who has gone so deep in knowledge that he has come to know all the major and minor things about islaam  how could he overlook the value of jihaad and the punishment of neglecting it  why is it that we know the smallest sunnah and recommended deeds  for example seeking knowledge  and call for them  yet we abandon an obligation that was glorified by the messenger of allaah   jihad feesabeelilah  besides  he who has gone so deep in knowledge that he has come to know all the major and minor things about islaam  how could he overlook the value of jihaad and the punishment of neglecting it
2013-October-27_16_9,muwahideen  i will be posting by tomorrow in shaa allah  we will clear up the misconceptions about the islamic state of iraq and sham  also we have new da wah members on twitter so check them out in shaa allah  if your not here then what are you waiting for  come join us     we love you all for the sake of allah  i will be posting by tomorrow in shaa allah  we will clear up the misconceptions about the islamic state of iraq and sham  also we have new da wah members on twitter so check them out in shaa allah  if your not here then what are you waiting for  come join us     we love you all for the sake of allah
2013-October-27_17_1,heartz unspoken  shaykh abu qatada on shaykh abdul azeez bin baz     the truth is that shaykh  abd al  aziz bin baz has a position of respect in my heart due to his effect and efforts in giving victory to islam and the muslims  and i always repeat that if it were said that the shaykh has had a positive effect on    shaykh abu qatada on shaykh abdul azeez bin baz     the truth is that shaykh  abd al  aziz bin baz has a position of respect in my heart due to his effect and efforts in giving victory to islam and the muslims  and i always repeat that if it were said that the shaykh has had a positive effect on
2013-October-27_17_2,heartz unspoken  the son of the sheikh sulayman al alwaan  abdulmalik alwaan wrote mdh llh l`lm l`mlyn wlm ymdh l`lm lmlbsyn wnm fdl l`lm l nh ytq  bh llh wmn lm yfrq byn l`lm wl`ml fhw jhl  w  `m  qlballah praised the scholars who act  upon their knowledge    he did not praise the    the son of the sheikh sulayman al alwaan  abdulmalik alwaan wrote mdh llh l`lm l`mlyn wlm ymdh l`lm lmlbsyn wnm fdl l`lm l nh ytq  bh llh wmn lm yfrq byn l`lm wl`ml fhw jhl  w  `m  qlballah praised the scholars who act  upon their knowledge    he did not praise the
2013-October-27_17_3,abouyazeed  a short reminder about the paradise with english subtitles  share it barakallaahoe fiekoem a short reminder about the paradise with english subtitles  share it barakallaahoe fiekoem
2013-October-28_15_10,when allah  sbhnh w t`l   chooses one of the brothers for martyrdom or takes the life of one of our beloved children  who have participated with us in this path  i cry for myself because these people have preceded us and this is a sign that we are not yet worthy for martyrdom  it is a clear proof that we are not yet suitable for this high rank  allah  sbhnh w t`l   chose these people and i observed that these people shared common traits  good feelings towards the muslims and awareness of what they say to their muslim brothers and sisters  you would not find them wasting their time because their deeds occupied them  their faults busied them from the faults of the people  so congratulations for him who busied himself with his faults rather than the faults of other people  when allah  sbhnh w t`l   chooses one of the brothers for martyrdom or takes the life of one of our beloved children  who have participated with us in this path  i cry for myself because these people have preceded us and this is a sign that we are not yet worthy for martyrdom  it is a clear proof that we are not yet suitable for this high rank  allah  sbhnh w t`l   chose these people and i observed that these people shared common traits  good feelings towards the muslims and awareness of what they say to their muslim brothers and sisters  you would not find them wasting their time because their deeds occupied them  their faults busied them from the faults of the people  so congratulations for him who busied himself with his faults rather than the faults of other people
2013-October-28_15_11,
2013-October-28_15_12,sheikh muhammad ibn ibrahim rhmh llh  the teacher of sheikh ibn baaz rhmh llh  made mention of the civil courts being introduced decades ago in al sa ude  he said  these law courts  for the false shari`a  are now in most of the urban centers of islam  prepared and ready  the doors open while the people flock to them  swarm after swarm  the rulers judges judge and legislate between them by what is in direct opposition to the legislation of the sunnah and the book from the judgments of that law that has been canonised  and they have made it an obligatory thing and established it and compelled them  the people  to it  then which kufr is above this kufr   and which opposition to the testimony that muhammad is the messenger of allah sbhnh w t`l  is there after this opposition    tahkim al qawaanin  p
2013-October-28_15_13,loool
2013-October-28_15_14,churayl  thenationmagazine  tariq aziz was a    year old soccer fan who attended an anti drone conference in islamabad in      because he was concerned about the deaths in his area  seventy two hours later  he was killed by a hellfire missile fired from a u s  drone as he drove to pick up his aunt from a wedding  read more  and he was targeted for being a  terrorist   apparently attending an anti drone conference in an area that is already targeted makes you eligible for death thenationmagazine  tariq aziz was a    year old soccer fan who attended an anti drone conference in islamabad in      because he was concerned about the deaths in his area  seventy two hours later  he was killed by a hellfire missile fired from a u s  drone as he drove to pick up his aunt from a wedding  read more  tariq aziz was a    year old soccer fan who attended an anti drone conference in islamabad in      because he was concerned about the deaths in his area  seventy two hours later  he was killed by a hellfire missile fired from a u s  drone as he drove to pick up his aunt from a wedding  read more  and he was targeted for being a  terrorist   apparently attending an anti drone conference in an area that is already targeted makes you eligible for death
2013-October-28_15_15,abumusaa     but tuba is for the worshipper taking the reins of his horse in the cause of allah  his hair flying  his feet dusty  if he is assigned the watch  then he remains on watch  if he is assigned the rear guard  he guards the rear     al bukhari     but tuba is for the worshipper taking the reins of his horse in the cause of allah  his hair flying  his feet dusty  if he is assigned the watch  then he remains on watch  if he is assigned the rear guard  he guards the rear     al bukhari
2013-October-28_15_5,ibn al qayyim said   when people of knowledge prefer this worldly life and love it  they will definitely say what is not true about allah  in their fatawa  judgments  sayings and actions
2013-October-28_15_6,make du aa  against the tyrants  that allah quakes the earth beneath their feet and that he places in authority the good for the muslims  i write these lines in ramadan  and the prophet  saws  said   umrah in ramadan equals a hajj with me   and i write these lines in the last third of the night  and the prophet  saws  has reported that  allah comes does in the last third of the night  to the lowest heaven and says  is their anyone making du aa  so that i can answer   and he has reported that  the du aa  of the oppressed has no barrier between it and allah   and i am in great anxious to do  umrah in ramadan  so i ask you oh allah to quake the earth under those who prevented me from hajj and  umrah  those who appoint oppressors and sinners to high positions  i hope the reader will say aameen to my du aa   i ask  for what sin and for what crime  in the footnotes he adds  and for what sin and what crime am i exiled from the land of the two harams  oh allah afflict them  the rulers   oh allah afflict them  oh allah afflict them   have i committed in madina so that now i am prohibited from entering the land of the two harams  not even for hajj and  umrah  in the footnotes he adds  when i say  not even for hajj and  umrah  i say it mocking them  for i am sure and certain that allah will shake the earth beneath them and crush their throwns due to this act of theirs    and they oppressed me  what  can they not prevent the taaghoots like qadafi  saddam husayn  haafidh asad and aboo ruqaybah from going to the two harams  neigh  they announce in their radios the kufr of these presidents  and then when they come for hajj or  umrah they warmingly welcome them  oh allah rid us of them  oh allah rid us of them  oh allah rid us of them  and replace them with better people for islam    shaikh muqbil bin haadee al waadi ee  al makhraj min al fitnah  pgs           th edition      h        if someone is confused about what he is referring to  the shaykh was banned from saudi arabia for more than sixteen years  can t recall the exact number   he first emphasizes he is making du aa  in condition of oppression and the last third of the night  then he makes du aa  against them
2013-October-28_15_7,your best leaders are those who you love and who love you  and who you pray for and who pray for you  your worst leaders are those who you hate and who hate you  those who you curse  make du aa  against  and who curse you  the messenger of allaah  narrated by  awf bin maalik  ra   muslim
2013-October-28_15_8,and dua  for the rulers and leaders be they muslims or kuffar is from the innovations of jumu ah according to us and it is a sign of one having entered into their obedience  we hate it and censure it  the salah behind the one who leaves it from ahl us sunnah is more beloved to us  we do not declare the salah invalid due to it nor do we hold that it should be repeated  unless the dua  is clear in giving aid to the tawaghit or their polytheistic din  thereby  their ruling would be that of their helpers and soldiers  assistance by the tongue is the twin half of giving assistance by the spear
2013-October-28_15_9,shaykh  umar  abdur rahman  may allah hasten his release  said  so as for the khawaarij  the  ulamaa  scholars  have explained that they are the ones who rebel against the true imam  al imam al haq   and they openly disobey him  and they conspire against him   so where is this true imam today  with regards to whom we could label anyone who rebels against him as a  khaariji    where is the  ali bin abee taalib of today   and if we are khawaarij  then who are you  oh regimes and oh royal scholars    are you  ali  may allah be pleased with him  and his companions   and did  ali  may allah be pleased with him  take the laws of his governance from the legislation of the persians and the romans   did he govern according to  socialism  and  democracy   or was he a caller to  nationalism  and  social peace   or was  ali an ally and supporter of the jews and beijing   or was  ali forsaking the hudood of allah  i e  the islamic penalties   and implementing punishments for which allah did not send down any permission  or can it be said that  ali was possibly calling towards the establishment of the khilaafah  a crime which cannot be forgiven   or was  ali waging war against chastity and purity  calling for women s  liberation  and for her to travel freely   or was  ali one of those who have split the qur aan into parts  i e  believed in a part and disbelieved in the other   those who say   no islam in politics  and no politics in islam    and pardoned is imaam  ali   may allah dignify his face   he was not like that at all  rather  he was of the most eager to implement the judgments of allah  and governing with the book of allah  and the sunnah of his messenger  saw   so no doubt  that the one who rebels against this just imaam  al imaam al  aadil   he is truly a khaariji  as for someone who perpetrates all of these falsehoods which we have just mentioned   then the one who rebels against such a ruler is not a khaariji  rather  he is a muslim  a mu min  a muttaqi  god fearing   so as for the khawaarij  the  ulamaa  scholars  have explained that they are the ones who rebel against the true imam  al imam al haq   and they openly disobey him  and they conspire against him   so where is this true imam today  with regards to whom we could label anyone who rebels against him as a  khaariji    where is the  ali bin abee taalib of today   and if we are khawaarij  then who are you  oh regimes and oh royal scholars    are you  ali  may allah be pleased with him  and his companions   and did  ali  may allah be pleased with him  take the laws of his governance from the legislation of the persians and the romans   did he govern according to  socialism  and  democracy   or was he a caller to  nationalism  and  social peace   or was  ali an ally and supporter of the jews and beijing   or was  ali forsaking the hudood of allah  i e  the islamic penalties   and implementing punishments for which allah did not send down any permission  or can it be said that  ali was possibly calling towards the establishment of the khilaafah  a crime which cannot be forgiven   or was  ali waging war against chastity and purity  calling for women s  liberation  and for her to travel freely   or was  ali one of those who have split the qur aan into parts  i e  believed in a part and disbelieved in the other   those who say   no islam in politics  and no politics in islam    and pardoned is imaam  ali   may allah dignify his face   he was not like that at all  rather  he was of the most eager to implement the judgments of allah  and governing with the book of allah  and the sunnah of his messenger  saw   so no doubt  that the one who rebels against this just imaam  al imaam al  aadil   he is truly a khaariji  as for someone who perpetrates all of these falsehoods which we have just mentioned   then the one who rebels against such a ruler is not a khaariji  rather  he is a muslim  a mu min  a muttaqi  god fearing
2013-October-29_14_10,al sirmani  the famous mujahid  said  the commander of the mujahideen needs to have ten qualities
2013-October-29_14_11,ahmed saeed al omrany   ayat al kursi
2013-October-29_14_12,daughterofaslave  umm yasir stood by the lifeles s body of her husband and said   to the paradise  o abu yasir  we will meet there  you departed from this world with an envious position  you left us as orphans and widows  o hero of islam  o you who affected the people and protested against their injustices      umm yasir stood by the lifeles s body of her husband and said   to the paradise  o abu yasir  we will meet there  you departed from this world with an envious position  you left us as orphans and widows  o hero of islam  o you who affected the people and protested against their injustices
2013-October-29_14_13,
2013-October-29_14_14,the heart will not find complete happiness except by loving allah and by striving towards what is dear to him  it is not possible to achieve this love except by rejecting all things that compete with it  this is what the words   there is no god but allah  mean  this is the spirit of the din of ibrahim and of that of every other prophet
2013-October-29_14_15,tawakul means that you do your best  you exhaust the worldly means and then you depend on allah azza wa jal
